index,smiles,pedegree,descriptors,fitnesses
CN1CCN(CCC(=O)C=NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC(=O)C=NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=C-[*:2]', 'CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.7035001607757574, 0.21770000000000014, 0.7313571428571427, 0.8652722222222228]",0.42735042735042733
CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F,CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.29127235787878786, 0.6992500000000005, 0.267, 0.5189311111111118]",0.43564356435643564
CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3O)ccc2Cl)CC1,CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3O)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6428908801090908, 0.5421333333333336, 0.4577857142857143, 0.8562955555555559]",0.5566037735849056
CCCN(CC)S(=O)(=O)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCN(CC)S(=O)(=O)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CC1CCN(CCCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1', 'CCCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6396591264848486, 0.7306333333333338, 0.8061428571428573, 0.786554444444445]",0.2992125984251969
Cc1ccc2c(c1Cl)N(CCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1Cl)N(CCN1CCN(C)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]>>[*:1]-Cl', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.44890286802424234, 0.8330866666666674, 0.06942857142857144, 0.7521888888888892]",0.4811320754716981
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],"('crossover', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1-c1ccccc1F')","[0.48195447949090875, 0.3962866666666667, 0.8190000000000002, 0.5740888888888894]",0.3853211009174312
CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc(Cl)c(N(O)CS(=O)(=O)[N+](=O)[O-])c2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc(Cl)c(N(O)CS(=O)(=O)[N+](=O)[O-])c2)c1,"('crossover', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.7817359005454543, 0.5283833333333335, 0.9866428571428573, 0.7535277777777782]",0.29838709677419356
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CCCC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2', 'CN1CCN(CCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.2699167069939394, 0.8373666666666671, 0.45321428571428574, 0.5079488888888893]",0.2894736842105263
CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1', 'CN1CCN(CCCN2CCN(C)CC2)CC1')","[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CCN1CCN(C)CC1,Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CCN1CCN(C)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.5339809037333335, 0.5337033333333335, 0.31328571428571433, 0.8347644444444452]",0.6464646464646465
CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.4579805737575758, 0.2555500000000001, 0.4809285714285714, 0.6154922222222229]",0.48514851485148514
CN(C)S(=O)(=O)c1ccc(O)c(SNC(=O)O)c1,CN(C)S(=O)(=O)c1ccc(O)c(SNC(=O)O)c1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(-c2ccccc2F)c(CCN2CCN(S(C)(=O)=O)CC2)c1', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.2030871620727272, 0.23620000000000005, 0.7638571428571429, 0.28885666666666704]",0.24528301886792453
CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1,"('crossover', 'CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.3819924339636364, 0.39361666666666667, 0.31328571428571433, 0.5003088888888895]",0.40594059405940597
CC=CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CC=CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CCCCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.39423958304242424, 0.8475000000000006, 0.5391428571428571, 0.644345555555556]",0.2892561983471074
CN(C)S(=O)(=O)c1ccc(Cl)c(N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)c1,"('crossover', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1')","[0.9090575027636364, 0.8316833333333341, 0.8421428571428572, 0.9479000000000004]",0.3671875
CN(C)S(=O)(=O)c1ccc(-c2ccccc2F)c([N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(-c2ccccc2F)c([N+](=O)[O-])c1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(CC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)c1')","[0.3001757761090909, 0.5252000000000002, 0.5751428571428571, 0.43736888888888914]",0.39805825242718446
CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,"('crossover', 'CCCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4518841988060606, 0.4570833333333333, 0.33528571428571424, 0.7258733333333337]",0.4144144144144144
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1,"('crossover', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)CC1')","[0.676133021963636, 0.5653666666666668, 0.6214285714285714, 0.8527466666666675]",0.5178571428571429
CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.7428953565333333, 0.5565666666666669, 0.4809285714285714, 0.8976477777777785]",0.5315315315315315
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.26710912907878787, 0.14831666666666674, 0.4577857142857143, 0.46392888888888945]",0.4791666666666667
Cc1ccc(-c2ccccc2F)c(CCN2CCN(C)CC2)c1,Cc1ccc(-c2ccccc2F)c(CCN2CCN(C)CC2)c1,"('crossover', 'CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.2642429606666667, 0.681836666666667, 0.04628571428571429, 0.6023777777777782]",0.46601941747572817
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.46108280675151514, 0.49913333333333343, 0.31328571428571433, 0.6935422222222231]",0.57
Cc1cccc(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)c1,Cc1cccc(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)c1,"('crossover', 'Cc1cccc(S(=O)(=O)N2CCN(C)CC2)c1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1')","[0.3699919640969698, 0.10128666666666682, 0.5571428571428572, 0.490195555555556]",0.2972972972972973
CN1CCN(CCCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.5792581738666664, 0.21556666666666677, 0.6656428571428571, 0.735003333333334]",0.44545454545454544
CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)S(=O)(=O)[N+](C)=O)cc32)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)S(=O)(=O)[N+](C)=O)cc32)CC1,"('crossover', 'CC1=C(O)c2ccccc2C(=O)C1=NCCCN1CCN(C)CC1', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)[N+](C)=O)cc32)CC1')","[0.915441210182363, 0.3596333333333333, 0.844, 0.9692711111111119]",0.49166666666666664
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CS(C)(=O)=O)c1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.7702765107151515, 0.4064000000000001, 0.5571428571428572, 0.9882177777777782]",0.5871559633027523
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(N2CCN(Cc3ccccc3F)CC2)CC1')","[0.5460261404727272, 0.5054833333333336, 0.31328571428571433, 0.781664444444445]",0.6464646464646465
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F,Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.20632902415757576, 0.5919033333333337, 0.267, 0.41606444444444485]",0.4329896907216495
CN1CCN(CCPc2ccc3ccccc3c2)CC1,CN1CCN(CCPc2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CPc2ccc3ccccc3c2)CC1', 'CN1CCN(CCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.18533298595757583, 0.48183333333333334, 0.04628571428571429, 0.5633444444444452]",0.4117647058823529
CCCN1c2ccccc2Sc2ccc(C)cc21,CCCN1c2ccccc2Sc2ccc(C)cc21,"('crossover', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.0912368804363636, 0.917953333333334, 0.023142857142857146, 0.43378888888888933]",0.3300970873786408
CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.030324217757575756, 0.2993166666666667, 0.4115, 0.15544000000000036]",0.2736842105263158
CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,CN1CCCCC1N1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,"('crossover', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21')","[0.4518553634666665, 0.7724333333333339, 0.2901428571428572, 0.6947200000000007]",0.40540540540540543
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'CCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CN2CCN(C)CC2)CC1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1')","[0.7250210909454549, 0.17000333333333384, 0.5674285714285713, 0.9656055555555562]",0.4146341463414634
CCCN(C)S(=O)(=O)C(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCN(C)S(=O)(=O)C(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CCCN(CC)S(=O)(=O)C(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.5516998867999999, 0.748183333333334, 0.7202142857142858, 0.700413333333334]",0.325
CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.5367865070060606, 0.15055000000000018, 0.6656428571428571, 0.6837033333333341]",0.45794392523364486
CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,"('crossover', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCc2ccc3ccccc3c2)CC1')","[0.0847669845090909, 0.45728333333333343, 0.267, 0.19260888888888922]",0.2736842105263158
CN1CCN(Cc2ccc(O)c(SNC(=O)O)c2)CC1,CN1CCN(Cc2ccc(O)c(SNC(=O)O)c2)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(O)c(SNC(=O)O)c1', 'Cc1ccc2c(c1N)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.21852943172121228, 0.31905, 0.5431428571428571, 0.4210922222222226]",0.2702702702702703
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CNC(=O)CCN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CNC(=O)CCN1CCN(C)CC1,"('crossover', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1', 'CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.6066959862787881, 0.0729200000000005, 0.729, 0.802724444444445]",0.4260869565217391
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('crossover', 'CN1CCN(CN2CCN(CC(=O)Nc3cc(S(=O)(=O)N(C)C)ccc3Cl)CC2)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CS(C)(=O)=O)c1')","[0.32155189583030297, 0.30628333333333335, 0.31328571428571433, 0.5010977777777784]",0.4791666666666667
Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"('crossover', 'CN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.3035830245575758, 0.2558700000000001, 0.31328571428571433, 0.5521422222222228]",0.5104166666666666
CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4213836318363636, 0.6008833333333335, 0.19078571428571428, 0.6548866666666671]",0.3482142857142857
Cc1ccc2c(c1N)N(CCCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1N)N(CCCCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc(O)c(SNC(=O)O)c1', 'Cc1ccc2c(c1N)N(CCN1CCN(C)CC1)c1ccccc1S2')","[0.4764215695757576, 0.7845866666666673, 0.2552857142857143, 0.8481488888888893]",0.45535714285714285
CN(C)S(=O)(=O)CCC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CN(C)S(=O)(=O)CCC(=O)N1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F')","[0.5516998867999999, 0.5842666666666668, 0.7202142857142858, 0.6988688888888894]",0.3474576271186441
Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1N1CCN(C)CC1,Cc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1N1CCN(C)CC1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(CC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)c1')","[0.4490375700121214, 0.5273533333333335, 0.31328571428571433, 0.746642222222223]",0.57
