index,smiles,pedegree,descriptors,fitnesses
CN1CCN(N(O)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(N(O)c2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN1CCN(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.31859447328484836, 0.08341666666666665, 0.6254285714285714, 0.47016777777777824]",0.4117647058823529
CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+](=O)[O-])c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)[N+](=O)[O-])c1ccccc1S2,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)[N+](=O)[O-])CC1', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.5757474185939393, 0.4268500000000001, 0.8421428571428572, 0.621477777777778]",0.42201834862385323
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)=O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)=O)CC1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1')","[0.7218070724727274, 0.46205000000000024, 0.4352142857142858, 0.9795800000000005]",0.5981308411214953
CN(Cl)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,CN(Cl)S(=O)(=O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1[N+](=O)[O-]', 'CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1')","[0.21201995027878773, 0.29621666666666663, 0.8832857142857142, 0.22836222222222227]",0.19090909090909092
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)N[N+](=O)[O-])CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)N[N+](=O)[O-])CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)[N+](=O)[O-])CC1')","[0.867139168630303, 0.22730000000000028, 0.9512142857142858, 0.9745300000000007]",0.5614035087719298
CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.2880767265212121, 0.611566666666667, 0.2901428571428572, 0.5104755555555559]",0.5052631578947369
CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(CCNc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.5915137132969697, 0.48371666666666674, 0.39921428571428574, 0.8348388888888895]",0.6274509803921569
O=C(NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21)S(=O)(=O)N1CCCCC1,O=C(NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21)S(=O)(=O)N1CCCCC1,"('mutation', '[*;!r;!H0:1]~[*!r:2]~[*:3]~[*:4]~[*!r:5]~[*;!r;!H0:6]>>[*:1]1~[*:2]~[*:3]~[*:4]~[*:5]~[*:6]1', 'CCCN(CC)S(=O)(=O)C(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21')","[0.6335510959878788, 0.6896333333333337, 0.8061428571428572, 0.763065555555556]",0.31496062992125984
Cc1ccc2c(c1NP)C(=CCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1NP)C(=CCCN1CCN(C)CC1)c1ccccc1S2,"('mutation', '[*;!H0:1]>>[*:1]-P', 'Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.5217398652303028, 0.8718033333333342, 0.1322142857142857, 0.8967744444444445]",0.6138613861386139
CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21,"('crossover', 'CN1CCN(CCC(=O)NN2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1', 'CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1')","[0.3154042798181818, 0.7548000000000005, 0.5391428571428571, 0.5427900000000002]",0.28205128205128205
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-],"('crossover', 'CN1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1-c1ccccc1F')","[0.48195447949090875, 0.3962866666666667, 0.8190000000000002, 0.5740888888888894]",0.3853211009174312
CN(C)S(=O)(=O)c1ccc(Cl)c(OSc2ccccc2S(=O)(=O)C[N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(Cl)c(OSc2ccccc2S(=O)(=O)C[N+](=O)[O-])c1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)C[N+](=O)[O-]', 'CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.7302211863636361, 0.5307166666666668, 0.8849285714285715, 0.7144333333333339]",0.32231404958677684
CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333
CCCC=NC(=O)N1c2ccccc2Sc2ccc(O)cc21,CCCC=NC(=O)N1c2ccccc2Sc2ccc(O)cc21,"('crossover', 'CCCC=NC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21', 'CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.2639189356121211, 0.9143000000000007, 0.3778571428571429, 0.5511866666666673]",0.30973451327433627
CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)CC1', 'CN1CCN(CCCN2CCN(C)CC2)CC1')","[0.08841908698181813, 0.5216166666666667, 0.04628571428571429, 0.4621000000000006]",0.42424242424242425
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CCN1CCN(C)CC1,Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CCN1CCN(C)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.5339809037333335, 0.5337033333333335, 0.31328571428571433, 0.8347644444444452]",0.6464646464646465
CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(S(=O)(=O)[N+](=O)[O-])CC1,CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(S(=O)(=O)[N+](=O)[O-])CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc(Cl)c(N(O)CS(=O)(=O)[N+](=O)[O-])c2)c1', 'CC1=C(C)c2ccccc2C(=O)C1=NCCN1CCN(C)CC1')","[0.5488820933454542, 0.29273333333333335, 0.8085000000000002, 0.7252188888888895]",0.36134453781512604
CN1CCN(CCOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.4124930009333334, 0.28608333333333336, 0.3792142857142857, 0.5750755555555561]",0.494949494949495
CN(C)S(=O)(=O)c1ccc(O)c(NC(=O)O)c1,CN(C)S(=O)(=O)c1ccc(O)c(NC(=O)O)c1,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CN(C)S(=O)(=O)c1ccc(O)c(SNC(=O)O)c1')","[0.10620209843636365, 0.20540000000000003, 0.7638571428571429, 0.2291900000000003]",0.2524271844660194
CN1CCN(CCOc2cc(S(=O)(=O)N(C)F)ccc2Cl)CC1,CN1CCN(CCOc2cc(S(=O)(=O)N(C)F)ccc2Cl)CC1,"('crossover', 'CN1CCN(CCOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CCCc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F')","[0.4245382376727274, 0.3285333333333333, 0.3792142857142857, 0.521564444444445]",0.4230769230769231
Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1-c1ccccc1[N+](=O)[O-],Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1-c1ccccc1[N+](=O)[O-],"('crossover', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1[N+](=O)[O-]')","[0.5185284185454545, 0.8312533333333341, 0.5751428571428571, 0.7730911111111115]",0.36134453781512604
Cc1ccc(S(=O)(=O)N(C)C)cc1N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,Cc1ccc(S(=O)(=O)N(C)C)cc1N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"('crossover', 'CN1CCN(P2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)c1')","[0.8486169646303031, 0.7741866666666674, 0.8421428571428572, 0.9448666666666673]",0.3779527559055118
CN(C)S(=O)(=O)c1ccc(-c2ccccc2F)c([N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(-c2ccccc2F)c([N+](=O)[O-])c1,"('crossover', 'CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN(C)S(=O)(=O)c1ccc(Cl)c(CC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)c1')","[0.3001757761090909, 0.5252000000000002, 0.5751428571428571, 0.43736888888888914]",0.39805825242718446
CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,"('crossover', 'CCCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4518841988060606, 0.4570833333333333, 0.33528571428571424, 0.7258733333333337]",0.4144144144144144
CN1CCN(CCc2cc(S(=O)(=O)N(C)Cl)ccc2-c2ccccc2CS(C)(=O)=O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)Cl)ccc2-c2ccccc2CS(C)(=O)=O)CC1,"('crossover', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1')","[0.8307170488484845, 0.4937333333333334, 0.5571428571428572, 0.9874288888888894]",0.5309734513274337
CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.7428953565333333, 0.5565666666666669, 0.4809285714285714, 0.8976477777777785]",0.5315315315315315
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.26710912907878787, 0.14831666666666674, 0.4577857142857143, 0.46392888888888945]",0.4791666666666667
Cc1ccc(-c2ccccc2C)c(CCN2CCN(C)CC2)c1,Cc1ccc(-c2ccccc2C)c(CCN2CCN(C)CC2)c1,"('crossover', 'CN1CCN(N2CCN(CN3c4ccccc4Sc4ccc(S(C)=O)cc43)CC2)CC1', 'Cc1ccc(-c2ccccc2F)c(CCN2CCN(C)CC2)c1')","[0.2521977239272727, 0.7100566666666671, 0.04628571428571429, 0.6554777777777784]",0.4803921568627451
CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.46108280675151514, 0.49913333333333343, 0.31328571428571433, 0.6935422222222231]",0.57
Cc1cccc(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)c1,Cc1cccc(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)c1,"('crossover', 'Cc1cccc(S(=O)(=O)N2CCN(C)CC2)c1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1')","[0.3699919640969698, 0.10128666666666682, 0.5571428571428572, 0.490195555555556]",0.2972972972972973
CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN1CCN(CCC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5823034498060606, 0.24725000000000008, 0.5442857142857143, 0.7562611111111116]",0.44954128440366975
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)[N+](=O)[O-])CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2S(=O)(=O)[N+](=O)[O-])CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1S(=O)(=O)[N+](=O)[O-]', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1')","[0.8216515958060604, 0.3098666666666668, 0.8652857142857144, 0.9396888888888896]",0.5765765765765766
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2CS(C)(=O)=O)CC1,"('crossover', 'CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CS(C)(=O)=O)c1', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1')","[0.7702765107151515, 0.4064000000000001, 0.5571428571428572, 0.9882177777777782]",0.5871559633027523
CN(F)S(=O)(=O)c1ccc(Cl)c(OCCN2CCN(S(=O)(=O)N(C)C)CC2)c1,CN(F)S(=O)(=O)c1ccc(Cl)c(OCCN2CCN(S(=O)(=O)N(C)C)CC2)c1,"('crossover', 'CN1CCN(CCOc2cc(S(=O)(=O)N(C)F)ccc2Cl)CC1', 'CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21')","[0.7063214174787877, 0.1913000000000001, 0.6462142857142856, 0.7069288888888895]",0.3559322033898305
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(N2CCN(Cc3ccccc3F)CC2)CC1')","[0.5460261404727272, 0.5054833333333336, 0.31328571428571433, 0.781664444444445]",0.6464646464646465
CCc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1C,CCc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1C,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CN1CCN(C)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1CN1CCN(C)CC1')","[0.23675545427878794, 0.6624533333333339, 0.267, 0.5207311111111117]",0.43434343434343436
CN1CCN(CCPc2ccc3ccccc3c2)CC1,CN1CCN(CCPc2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CPc2ccc3ccccc3c2)CC1', 'CN1CCN(CCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.18533298595757583, 0.48183333333333334, 0.04628571428571429, 0.5633444444444452]",0.4117647058823529
CCC=C1c2ccccc2Sc2ccc(C)c(N)c21,CCC=C1c2ccccc2Sc2ccc(C)c(N)c21,"('crossover', 'CCCC=NC(=O)N1c2ccccc2Sc2ccc(O)cc21', 'Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.12760051680000006, 0.8972533333333339, 0.18585714285714286, 0.4836266666666671]",0.3627450980392157
CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.030324217757575756, 0.2993166666666667, 0.4115, 0.15544000000000036]",0.2736842105263158
CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"('crossover', 'CCCN1c2ccccc2Sc2ccc(-c3cc(S(=O)(=O)N(C)C)ccc3O)cc21', 'CN(C)S(=O)(=O)c1ccc(Cl)c(N2c3ccccc3Sc3ccc(S(=O)(=O)[N+](=O)[O-])cc32)c1')","[0.37302006024242423, 0.7416000000000005, 0.2901428571428572, 0.613075555555556]",0.5050505050505051
CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5093780645696969, 0.39411666666666667, 0.3792142857142857, 0.6594200000000007]",0.4803921568627451
Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1)N(CCN1CCN(C)CC1)c1ccccc1S2,"('crossover', 'CCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCN2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1')","[0.34599066303030324, 0.7241866666666672, 0.06942857142857144, 0.6965222222222228]",0.5048543689320388
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1,"('crossover', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CN2CCN(C)CC2)CC1', 'Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1')","[0.7250210909454549, 0.17000333333333384, 0.5674285714285713, 0.9656055555555562]",0.4146341463414634
CCCC=NC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,CCCC=NC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=N-[*:2]', 'CCCCC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21')","[0.5455918563030302, 0.7909333333333338, 0.785357142857143, 0.6902466666666673]",0.3445378151260504
CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.5367865070060606, 0.15055000000000018, 0.6656428571428571, 0.6837033333333341]",0.45794392523364486
CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1,"('crossover', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCc2ccc3ccccc3c2)CC1')","[0.0847669845090909, 0.45728333333333343, 0.267, 0.19260888888888922]",0.2736842105263158
CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,"('crossover', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1')","[0.17861373646060597, 0.42041666666666666, 0.5751428571428571, 0.21009111111111128]",0.2
