index,smiles,pedegree,descriptors,fitnesses
CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1,"('crossover', 'CCCN(CC)S(=O)(=O)CCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.4518841988060606, 0.4570833333333333, 0.33528571428571424, 0.7258733333333337]",0.4144144144144144
CN(C)S(=O)(=O)N1CCN(CCC=C2c3ccccc3Sc3ccc(NN)cc32)CC1,CN(C)S(=O)(=O)N1CCN(CCC=C2c3ccccc3Sc3ccc(NN)cc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN(C)S(=O)(=O)N1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1')","[0.7096250520242428, 0.5304333333333334, 0.5850714285714287, 0.9681433333333337]",0.7128712871287128
CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2F)CC1,"('crossover', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1F', 'CN1CCN(CCN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1')","[0.7428953565333333, 0.5565666666666669, 0.4809285714285714, 0.8976477777777785]",0.5315315315315315
CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('crossover', 'CN1CCN(CCN(O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.26710912907878787, 0.14831666666666674, 0.4577857142857143, 0.46392888888888945]",0.4791666666666667
CN1CCN(C=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(C=C2c3ccccc3Sc3ccc(N)cc32)CC1,"('crossover', 'CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)c(N)c32)CC1', 'N=CCCC=C1c2ccccc2Sc2ccc(N)cc21')","[0.2974109656727273, 0.6450000000000001, 0.23214285714285715, 0.6396488888888895]",0.5510204081632653
CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)c(N)c32)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)c(N)c32)CC1,"('crossover', 'Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2', 'CCCC=C1c2ccccc2Sc2ccc(C)c(N)c21')","[0.4278418722181818, 0.6474666666666667, 0.418, 0.794053333333334]",0.6161616161616161
CN1CCN(Oc2cc(S(=O)(=O)N(C)Cl)ccc2O)CC1,CN1CCN(Oc2cc(S(=O)(=O)N(C)Cl)ccc2O)CC1,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CN1CCN(N(O)c2cc(S(=O)(=O)N(C)Cl)ccc2O)CC1')","[0.3335474385939392, 0.20128333333333334, 0.5237142857142858, 0.4289622222222227]",0.3523809523809524
CN1CCN(CCN=CC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCN=CC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*;!H0:1]~[*:2]>>[*:1]=C-[*:2]', 'CN1CCN(CCNC(=O)N(C)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.618667086169697, 0.22855000000000025, 0.5466428571428571, 0.8114533333333338]",0.45045045045045046
CN([N+](=O)[O-])S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN([N+](=O)[O-])S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,"('crossover', 'CN(C)S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1', 'CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2[N+](=O)[O-])c1')","[0.8034718039757577, 0.4242833333333335, 0.8932142857142856, 0.9771255555555558]",0.6330275229357798
CN(C)S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN(C)S(=O)(=O)NN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]N[*:2]', 'CN(C)S(=O)(=O)N1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1')","[0.7096250520242425, 0.49730000000000024, 0.5850714285714287, 0.9652322222222226]",0.7128712871287128
CN(C)S(=O)(=O)c1ccc(Cl)c(OCCN2CCN(S(=O)(=O)N(C)C)CC2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(OCCN2CCN(S(=O)(=O)N(C)C)CC2)c1,"('crossover', 'CCc1ccccc1-c1ccc(S(=O)(=O)N(C)C)cc1C', 'CN(F)S(=O)(=O)c1ccc(Cl)c(OCCN2CCN(S(=O)(=O)N(C)C)CC2)c1')","[0.6942761807393939, 0.14885000000000037, 0.6462142857142856, 0.7604400000000008]",0.3793103448275862
CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccc2F)CC1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(N2CCN(Cc3ccccc3F)CC2)CC1')","[0.5460261404727272, 0.5054833333333336, 0.31328571428571433, 0.781664444444445]",0.6464646464646465
CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1C,CCc1ccccc1-c1cc(S(=O)(=O)N(C)C)ccc1C,"('crossover', 'Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccccc1CN1CCN(C)CC1', 'CN(C)S(=O)(=O)c1ccc(-c2ccc(-c3ccccc3F)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1')","[0.23675545427878794, 0.6624533333333337, 0.267, 0.5207311111111117]",0.4489795918367347
CN1CCN(CCPc2ccc3ccccc3c2)CC1,CN1CCN(CCPc2ccc3ccccc3c2)CC1,"('crossover', 'CN1CCN(CPc2ccc3ccccc3c2)CC1', 'CN1CCN(CCCCC(=O)N2c3ccccc3Sc3cc([N+](=O)[O-])ccc32)CC1')","[0.18533298595757583, 0.48183333333333334, 0.04628571428571429, 0.5633444444444452]",0.4117647058823529
CCCC=C1c2ccccc2Sc2ccc(OC)cc21,CCCC=C1c2ccccc2Sc2ccc(OC)cc21,"('crossover', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(O)cc32)CC1', 'COc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.17305404907878785, 0.981933333333334, 0.06592857142857143, 0.5060666666666672]",0.4742268041237113
CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1', 'CN1CCN(CCP2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1')","[0.030324217757575756, 0.2993166666666667, 0.4115, 0.15544000000000036]",0.2736842105263158
Cc1ccc2c(c1)C(=CCCS(=O)(=O)N(C)C)c1ccccc1S2,Cc1ccc2c(c1)C(=CCCS(=O)(=O)N(C)C)c1ccccc1S2,"('crossover', 'CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.40636779064242423, 0.7788033333333338, 0.267, 0.6768200000000004]",0.5833333333333334
CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCSOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCOc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1')","[0.5093780645696969, 0.39411666666666667, 0.3792142857142857, 0.6594200000000007]",0.4803921568627451
Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc2c(c1N)C(=CCCN1CCN(C)CC1)c1ccccc1S2')","[0.3793383934303029, 0.8381366666666673, 0.04628571428571429, 0.7486333333333339]",0.7555555555555555
Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1C=CN(CCN2CCN(C)CC2)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1NCCN1C=CN(CCN2CCN(C)CC2)CC1,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C=CN(CCN2CCN(C)CC2)CC1')","[0.6826596832000001, 0.2489033333333338, 0.44550000000000006, 0.9640500000000007]",0.4214876033057851
CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2-c2ccccc2[N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(O)c(-c2ccccc2-c2ccccc2[N+](=O)[O-])c1,"('crossover', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1', 'Cc1cc(S(=O)(=O)N(C)C)ccc1-c1ccccc1-c1ccccc1[N+](=O)[O-]')","[0.5245261899272725, 0.7307833333333339, 0.7196428571428571, 0.7389555555555559]",0.36134453781512604
CN(C)S(=O)(=O)c1ccc(O)c(S(=O)(=O)[N+](=O)[O-])c1,CN(C)S(=O)(=O)c1ccc(O)c(S(=O)(=O)[N+](=O)[O-])c1,"('crossover', 'CCCC=NC(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)[N+](=O)[O-])cc21', 'CN(C)S(=O)(=O)c1ccc(O)c(NC(=O)O)c1')","[0.25755437169696965, 0.01798333333333339, 0.9635000000000001, 0.2573311111111114]",0.24299065420560748
CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCC(=O)NSc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,"('mutation', '[*:1]~[*:2]>>[*:1]S[*:2]', 'CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2O)CC1')","[0.5367865070060606, 0.15055000000000018, 0.6656428571428571, 0.6837033333333341]",0.45794392523364486
Cc1ccc2c(c1)N(O)c1ccccc1S2,Cc1ccc2c(c1)N(O)c1ccccc1S2,"('crossover', 'CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2', 'Cc1ccc2c(c1N)C(=CCc1cc(S(=O)(=O)N(C)C)ccc1O)c1ccccc1S2')","[0.012291318096969683, 0.7478200000000003, 0.16764285714285712, 0.28521666666666695]",0.297029702970297
CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,CN(Cl)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,"('crossover', 'CCCC(=O)NN1c2ccccc2Sc2cc([N+](=O)[O-])ccc21', 'CN1CCN(Cc2cc(S(=O)(=O)N(C)Cl)ccc2Cl)CC1')","[0.17861373646060597, 0.42041666666666666, 0.5751428571428571, 0.21009111111111128]",0.2
