4.404015693645358942e-01 1.215993925315502211e-01 8.557707602924463641e-01 7.931667096738084233e-01
5.098241275747116275e-01 2.287258020506152123e-01 2.627899017207330767e-01 3.074741648697549845e-01
1.490774613335499321e-01 3.768543931813572168e-01 5.998320172560454022e-01 8.458266145022887983e-01
1.981476173887876668e-01 3.785891245541875283e-01 3.729315306815982334e-01 3.611461223107321206e-01
1.358875351741550275e-01 8.835929322806266306e-01 1.701958026357189846e-01 1.053737039698692812e-01
2.572340069495556714e-01 1.224264160527322454e-01 1.849284382681037897e-01 4.661709116306532730e-01
6.104075877517715076e-01 6.411440819112838030e-01 1.329513415585375502e-01 6.082861455100914139e-01
1.776591369188608716e-01 1.329566066437751215e-01 8.108208529755089877e-01 9.204128652128291677e-01
3.927214669500879163e-01 8.632135759640111594e-01 3.337782550003540738e-01 8.650489101864119457e-01
3.497480805323756603e-01 8.726300092800045594e-01 8.203840209639496894e-01 1.567231331007250539e-01
8.219880635743375130e-01 5.208264259979881183e-01 8.207540182898993564e-01 9.367914877338762158e-02
5.714919621723775212e-01 6.006986942172363175e-01 7.862200168750219653e-01 5.649871870836123966e-01
4.040150445268232415e-01 5.685597808643738649e-01 1.494544625490694112e-01 8.571350502913435143e-01
8.663211287543883810e-01 8.065782335654103630e-01 4.089553276006576699e-01 8.843364038655084913e-01
6.687500108990835912e-01 8.916275666698496583e-01 6.529160597055296833e-01 3.326753806688192983e-01
8.520894514971339984e-01 1.586348233244934125e-01 8.817190909586778425e-01 1.152941748460463156e-01
8.339682643792056815e-01 9.099831968300005069e-01 4.202411483111595514e-01 5.984754026773507762e-01
8.918892133904419151e-01 1.840082606616665339e-01 3.197246858757522570e-01 6.265677770514932465e-01
3.678775479078901234e-01 6.832224466093459458e-01 4.930872455502863794e-01 3.452511460624972939e-01
9.018582075724408398e-01 7.193963831064589254e-01 2.194910199498036341e-01 5.652302268285429587e-01
6.054936311417280503e-01 1.043783630447979727e-01 1.442975704357812305e-01 4.636967578377475530e-01
8.064757378621897344e-01 5.519808685936749004e-01 1.189653599630107750e-01 8.773807927382392124e-01
8.809955408157537082e-01 1.602162244497001842e-01 5.726414964569723764e-01 4.625086785433245584e-01
4.194498240258135446e-01 1.489612264622015569e-01 1.587091416189573834e-01 6.949778336306334792e-01
8.346031045260395853e-01 1.834026936693320398e-01 9.014051457715279714e-01 6.463789960652353006e-01
6.120193770007540390e-01 1.925264077001808682e-01 3.709464888386003745e-01 1.076743045548119726e-01
1.721197924315966965e-01 5.714575255301477252e-01 8.673713453598199674e-01 4.494081474247360042e-01
1.362970183740253582e-01 1.917706298784676022e-01 6.415864635305799091e-01 1.156967968597381047e-01
